movie_id,name_rus,kp_rating,movie_duration,kp_rating_count,movie_year,imdb_rating,imdb_rating_count,genres,countries,budget,critics_rating,name_eng
2413,Трое мужчин и младенец,7.393,102,5206.0,1987,5.9,35077.0,"драма, комедия, криминал",США,$11 000 000,74.0,Three Men and a Baby
24152,Отважный маленький тостер,7.723,90,2156.0,1987,7.3,18744.0,"мультфильм, мюзикл, фэнтези, комедия, приключения, семейный","США, Тайвань, Япония",$2 300 000,75.0,The Brave Little Toaster
2416,Питер Пэн: Возвращение в Нетландию,6.813,72,1819.0,2002,5.8,12355.0,"мультфильм, фэнтези, приключения, семейный","США, Канада, Австралия",$20 000 000,45.0,Return to Never Land
24173,Каратель,6.627,89,4067.0,1989,5.6,15007.0,"боевик, триллер, драма, криминал","Австралия, США",$9 000 000,28.0,The Punisher
24186,Обитель зла 2: Апокалипсис,6.795,98,51269.0,2004,6.2,141726.0,"ужасы, фантастика, боевик, триллер","Германия, Франция, Великобритания, Канада, США",$45 000 000,21.0,Resident Evil: Apocalypse
24188,Возвращение в Голубую лагуну,6.809,102,15459.0,1991,5.0,13386.0,"драма, мелодрама, приключения",США,$11 000 000,0.0,Return to the Blue Lagoon
2419,Дадли Справедливый,5.067,77,611.0,1999,3.8,7917.0,"мелодрама, комедия, семейный",США,$70 000 000,16.0,Dudley Do-Right
24197,Звезда сцены,5.859,89,5181.0,2004,4.5,22673.0,"мелодрама, комедия, семейный, музыка","Германия, США",$15 000 000,13.0,Confessions of a Teenage Drama Queen
24198,Модильяни,7.899,128,7211.0,2004,7.4,7703.0,"драма, биография","Великобритания, Германия, Румыния, Франция, Италия",$14 000 000,4.0,Modigliani
2421,Горбун из Нотр Дама,7.644,91,13238.0,1996,6.9,93537.0,"мультфильм, мюзикл, драма, мелодрама, семейный",США,$100 000 000,73.0,The Hunchback of Notre Dame
2428,Ведьмина служба доставки,8.044,103,22560.0,1989,7.9,71188.0,"аниме, мультфильм, фэнтези, комедия, приключения, семейный",Япония,¥800 000 000,100.0,Majo no takkyûbin
2430,Полтергейст 3,5.519,98,877.0,1988,4.5,12643.0,"ужасы, триллер",США,$10 500 000,13.0,Poltergeist III
2432,Зубастики,6.811,82,8745.0,1986,6.0,22540.0,"ужасы, фантастика, боевик, триллер, комедия",США,$2 000 000,57.0,Critters
243596,Хроники Нарнии: Принц Каспиан,6.982,150,64348.0,2008,6.6,136337.0,"фэнтези, боевик, приключения, семейный","США, Польша, Словения, Чехия",$225 000 000,67.0,The Chronicles of Narnia: Prince Caspian
2436,Волки,5.953,115,276.0,1981,6.3,6400.0,"ужасы, триллер",США,$17 000 000,73.0,Wolfen
2438,Мистер Сталь,4.945,97,790.0,1997,2.7,8237.0,"фантастика, боевик, криминал",США,$16 000 000,12.0,Steel
2441,Основной инстинкт,7.732,128,40599.0,1992,6.9,129079.0,"триллер, драма, детектив","Франция, США",$49 000 000,54.0,Basic Instinct
2443,Вспомнить всё,7.645,113,63398.0,1990,7.5,227315.0,"фантастика, боевик, приключения",США,$65 000 000,84.0,Total Recall
2444,Боевик Джексон,6.25,96,468.0,1988,5.1,7319.0,"боевик, триллер, комедия, криминал",США,$7 000 000,10.0,Action Jackson
2447,Люди-кошки,6.261,118,1369.0,1982,6.1,13693.0,"триллер, фэнтези, ужасы, драма, мелодрама",США,$18 000 000,63.0,Cat People
2448,Друг-приятель,6.742,96,204.0,1981,6.6,3150.0,комедия,США,$10 000 000,62.0,Buddy Buddy
2451,Конвой,7.256,110,2199.0,1978,6.3,10752.0,"боевик, драма","США, Великобритания",$12 000 000,38.0,Convoy
245792,Круг,6.622,90,228.0,2000,7.5,4264.0,драма,"Иран, Италия, Швейцария",$10 000,93.0,Dayereh
245856,Игорь,5.956,87,6625.0,2008,6.1,19419.0,"мультфильм, фэнтези, комедия, семейный","США, Франция",$25 000 000,36.0,Igor
2459,Суперзвезда,7.021,103,13320.0,2004,5.9,21073.0,"мелодрама, семейный, музыка",США,$15 000 000,15.0,Raise Your Voice
2461,Охотники за привидениями 2,7.571,108,38865.0,1989,6.5,129788.0,"фантастика, фэнтези, комедия",США,$37 000 000,51.0,Ghostbusters II
2467,Охотники за привидениями,7.86,105,75227.0,1984,7.8,244690.0,"фантастика, фэнтези, боевик, комедия",США,$30 000 000,97.0,Ghost Busters
24674,Крутой и цыпочки,6.105,100,2073.0,2005,5.4,19035.0,"комедия, боевик",США,$40 000 000,9.0,Man of the House
24686,Миф,6.944,117,8637.0,2005,6.1,10981.0,"фэнтези, боевик, драма, комедия, приключения","Гонконг, Китай",$15 000 000,20.0,Shen hua
24687,Случайный шпион,7.127,87,8396.0,2000,5.8,11665.0,"боевик, триллер, комедия",Гонконг,HKD 200 000 000,29.0,Dak miu mai shing
24693,Разборка в Бронксе,7.694,89,20317.0,1995,6.7,27668.0,"боевик, триллер, комедия, криминал",Гонконг,$7 500 000,79.0,Hong faan kui
24695,Пьяный мастер 2,7.652,102,12202.0,1994,7.6,32723.0,"боевик, комедия",Гонконг,$10 000 000,83.0,Jui kuen II
24701,Доспехи Бога 2: Операция Кондор,7.818,92,32131.0,1991,7.2,13055.0,"боевик, триллер, комедия, криминал, приключения",Гонконг,HKD 115 000 000,70.0,Fei ying gai wak
24703,Чудеса,7.759,122,2156.0,1989,7.2,3146.0,"боевик, драма, комедия, криминал",Гонконг,HKD 64 000 000,60.0,Ji ji
24705,Доспехи Бога,7.828,88,40426.0,1986,7.1,11764.0,"боевик, комедия, приключения","Гонконг, Югославия",$15 000 000,78.0,Long xiong hu di
2473,Папаша и другие,5.395,101,154.0,2001,5.7,1767.0,"драма, комедия",США,$4 000 000,83.0,Daddy and Them
24743,Выход Дракона,7.909,99,6746.0,1973,7.7,74654.0,"боевик, триллер, драма, криминал","Гонконг, США",$850 000,95.0,Enter the Dragon
24747,Кулак ярости,7.857,99,5432.0,1972,7.4,17664.0,"боевик, триллер, драма, мелодрама",Гонконг,$100 000,92.0,Jing wu men
24833,Надувательство,6.656,99,145.0,1997,6.6,6632.0,"мелодрама, комедия, криминал",Великобритания,$3 000 000,57.0,Shooting Fish
24879,Передайте привет Броуд-стрит,7.051,108,114.0,1984,5.2,1113.0,"драма, музыка",Великобритания,$9 000 000,23.0,Give My Regards to Broad Street
24904,Беспутная компания,5.374,91,138.0,1979,5.5,1080.0,"драма, спорт",Канада,CAD 1 200 000,88.0,Fast Company
24905,Судороги,6.101,87,1190.0,1975,6.6,11503.0,"ужасы, фантастика",Канада,CAD 179 000,86.0,Shivers
24906,Преступления будущего,5.06,70,200.0,1970,5.1,1031.0,"фантастика, комедия",Канада,$20 000,60.0,Crimes of the Future
24907,Стерео,5.748,65,261.0,1969,5.4,1059.0,фантастика,Канада,$3 500,60.0,Stereo
2492,Грязная работа,6.384,82,211.0,1998,6.4,19502.0,комедия,"Канада, США",$13 000 000,17.0,Dirty Work
2494,Казино,8.142,171,64698.0,1995,8.2,308496.0,"драма, криминал, биография","США, Франция",$52 000 000,80.0,Casino
24948,Ангел тьмы,6.806,91,2106.0,1989,6.0,6982.0,"ужасы, фантастика, боевик, триллер, криминал",США,$7 000 000,13.0,Dark Angel
24956,Хэллоуин 3: Сезон ведьм,4.01,98,1606.0,1982,4.5,27285.0,"ужасы, фантастика",США,$2 500 000,33.0,Halloween III: Season of the Witch
24966,"Целуй, кого хочешь",6.732,103,534.0,2002,6.7,2068.0,"драма, мелодрама, комедия","Франция, Великобритания, Италия",$11 000 000,100.0,Embrassez qui vous voudrez
2497,Герои Келли,7.108,144,561.0,1970,7.7,33095.0,"комедия, приключения, военный","Югославия, США",$4 000 000,80.0,Kelly's Heroes
24981,Исчезающая точка,7.563,99,2288.0,1971,7.3,20844.0,"боевик, триллер","США, Великобритания",$1 585 000,75.0,Vanishing Point
25000,Музыкант,6.961,81,4816.0,1993,6.9,49589.0,"боевик, триллер, драма, криминал",США,$220 000,93.0,El mariachi
25014,Поле битвы,6.445,118,138.0,1949,7.6,4971.0,"боевик, драма, военный",США,$1 631 000,100.0,Battleground
250278,Вторжение динозавра,6.497,120,2711.0,2006,7.0,63839.0,"ужасы, фантастика, боевик",Корея Южная,$11 000 000,92.0,Gwoemul
2504,Человек с рентгеновскими глазами,6.713,79,246.0,1963,6.8,4054.0,"ужасы, фантастика, триллер",США,$250 000,86.0,X
2509,Пришельцы в Америке,6.64,88,11367.0,2001,5.8,14397.0,"фантастика, фэнтези, комедия","Франция, США",$35 000 000,33.0,Just Visiting
25121,Школьный бал,5.397,92,616.0,1980,5.4,9855.0,"ужасы, детектив",Канада,CAD 1 600 000,39.0,Prom Night
2513,Анастасия,8.111,94,81829.0,1997,7.1,81160.0,"мультфильм, мюзикл, фэнтези, драма, приключения, семейный",США,$53 000 000,86.0,Anastasia
251434,Все  парни любят Мэнди Лейн,5.174,90,2004.0,2006,5.6,24402.0,ужасы,США,$750 000,41.0,All the Boys Love Mandy Lane
25153,Сердце одинокий охотник,7.873,123,162.0,1968,7.8,2661.0,драма,США,$2 000 000,100.0,The Heart Is a Lonely Hunter
251585,Хозяева ночи,6.708,112,7867.0,2007,6.9,71307.0,"триллер, драма, криминал",США,$21 000 000,57.0,We Own the Night
2517,Модная мамочка,6.931,119,11392.0,2004,6.0,29839.0,"драма, мелодрама, комедия",США,$50 000 000,23.0,Raising Helen
251709,Шелк,6.263,107,6293.0,2007,5.9,9035.0,"драма, мелодрама","Канада, Франция, Италия, Великобритания, Япония",$20 000 000,7.0,Silk
251733,Аватар,7.963,162,290230.0,2009,7.9,862457.0,"фантастика, боевик, драма, приключения","США, Великобритания",$237 000 000,83.0,Avatar
251735,Опустевший город,7.628,124,18809.0,2007,7.5,81157.0,драма,США,$20 000 000,64.0,Reign Over Me
251790,Пятница 13-е,5.916,97,22750.0,2009,5.6,73149.0,ужасы,США,$19 000 000,25.0,Friday the 13th
2518,Луни Тюнз: Снова в деле,6.17,91,5293.0,2003,5.7,22337.0,"мультфильм, фэнтези, комедия, приключения, семейный","Германия, США",$80 000 000,57.0,Looney Tunes: Back in Action
251878,Чужие против Хищника: Реквием,5.102,93,20191.0,2007,4.7,86108.0,"ужасы, фантастика, боевик, триллер",США,$40 000 000,12.0,AVPR: Aliens vs Predator - Requiem
251879,Тринадцать друзей Оушена,7.778,122,94837.0,2007,6.9,241725.0,"триллер, криминал",США,$85 000 000,70.0,Ocean's Thirteen
25189,Суперагент Саймон,4.693,85,636.0,1999,2.5,5736.0,"боевик, комедия","Германия, Бельгия, США",$10 000 000,0.0,Simon Sez
2519,Школа рока,7.17,108,26770.0,2003,7.1,199812.0,"комедия, музыка","США, Германия",$35 000 000,92.0,The School of Rock
251916,Мы – одна команда,7.634,131,10084.0,2006,7.1,43061.0,"драма, спорт",США,$65 000 000,49.0,We Are Marshall
25195,Демоны,6.993,88,2202.0,1985,6.7,13847.0,ужасы,Италия,$1 800 000,56.0,Dèmoni
251969,Вдали от нее,7.354,110,1806.0,2006,7.6,18421.0,драма,"Канада, Великобритания, США",CAD 4 000 000,94.0,Away from Her
2520,Сбежавшая невеста,6.797,116,25656.0,1999,5.4,70908.0,"мелодрама, комедия",США,$70 000 000,46.0,Runaway Bride
25200,Парни с метлами,6.19,102,315.0,2002,6.0,3642.0,"драма, мелодрама, комедия, спорт",Канада,$7 500 000,59.0,Men with Brooms
252030,Мой домашний динозавр,7.081,112,7516.0,2007,6.5,30366.0,"фэнтези, приключения, семейный","Новая Зеландия, Великобритания, Австралия",$40 000 000,74.0,The Water Horse
252031,Братство танца,7.452,109,5316.0,2007,5.2,19010.0,"драма, мелодрама, музыка",США,$13 000 000,26.0,Stomp the Yard
252080,Атака куриных зомби,5.757,99,2087.0,2006,6.2,5390.0,"мюзикл, ужасы, комедия",США,$500 000,64.0,Poultrygeist: Night of the Chicken Dead
2521,Дорога на Арлингтон,7.524,117,6506.0,1998,7.2,67745.0,"триллер, драма",США,$31 000 000,62.0,Arlington Road
252107,"Кто Вы, Мистер Брукс?",7.211,116,21119.0,2007,7.4,116223.0,"триллер, драма, криминал, детектив",США,$20 000 000,55.0,Mr. Brooks
252108,Лицензия на брак,6.536,91,5050.0,2007,5.2,30527.0,"мелодрама, комедия","США, Австралия",$20 000 000,7.0,License to Wed
252109,Серые сады (ТВ),7.102,104,573.0,2009,7.5,6826.0,"драма, биография",США,$12 000 000,100.0,Grey Gardens
252130,Чак и Ларри: Пожарная свадьба,6.832,111,33008.0,2007,6.0,115391.0,"мелодрама, комедия",США,$85 000 000,14.0,I Now Pronounce You Chuck & Larry
252145,Дорога на Гуантанамо (ТВ),7.144,95,369.0,2006,7.5,10242.0,"документальный, драма, военный",Великобритания,£1 500 000,86.0,The Road to Guantanamo
252221,Гуру: Путь к успеху,7.206,166,279.0,2007,7.8,11308.0,"мюзикл, драма, мелодрама, биография",Индия,INR 150 000 000,90.0,Guru
252260,Письма с Иводзимы,7.616,141,10337.0,2006,7.9,129481.0,"драма, военный, история",США,$19 000 000,91.0,Letters from Iwo Jima
252268,Паранойя,7.546,104,46487.0,2007,6.9,179463.0,"триллер, драма, детектив",США,$20 000 000,68.0,Disturbia
252349,Спираль,5.719,90,312.0,2006,6.5,3155.0,"триллер, драма",США,$1 500 000,50.0,Spiral
2524,Убийство в Гросс-Пойнте,6.733,107,1730.0,1997,7.4,71259.0,"комедия, криминал, триллер, мелодрама, боевик",США,$15 000 000,79.0,Grosse Pointe Blank
25246,Бойня номер пять,6.821,104,787.0,1972,7.0,9199.0,"фантастика, драма, комедия, военный",США,$3 200 000,77.0,Slaughterhouse-Five
252502,Без изъяна,6.908,108,2394.0,2007,6.8,18513.0,"триллер, драма, криминал","Великобритания, Люксембург",$20 000 000,55.0,Flawless
252504,Злость,4.791,99,152.0,2008,4.9,772.0,"триллер, драма, криминал, детектив",США,$4 500 000,40.0,Vice
252509,Осколки,7.043,104,310.0,2007,7.1,1751.0,драма,"Канада, Греция",CAD 12 000 000,69.0,Fugitive Pieces
252514,Ангел,6.694,128,5654.0,2007,5.9,4334.0,"драма, мелодрама","Великобритания, Бельгия, Франция",$15 000 000,50.0,Angel
252626,В диких условиях,7.945,148,89797.0,2007,8.2,402757.0,"драма, мелодрама, приключения, биография",США,$15 000 000,82.0,Into the Wild
252641,Хранители,7.518,162,105233.0,2009,7.6,378141.0,"фантастика, боевик, детектив",США,$130 000 000,65.0,Watchmen
252648,Танцуй до упаду,5.307,104,1052.0,2007,4.6,6079.0,комедия,"США, Канада",$20 000 000,2.0,Kickin' It Old Skool
252667,Человек из стали,6.975,143,107420.0,2013,7.2,488419.0,"фантастика, фэнтези, боевик, приключения","США, Канада, Великобритания",$225 000 000,55.0,Man of Steel
252857,911: Мальчики по вызову,4.145,83,660.0,2006,5.9,23219.0,"комедия, криминал",США,$10 000 000,35.0,Reno 911!: Miami
252875,Дом храбрых,6.355,106,1173.0,2006,5.6,9039.0,"боевик, драма, военный","США, Марокко",$12 000 000,23.0,Home of the Brave
252886,"Кажется, я люблю свою жену",5.725,90,956.0,2007,5.5,13464.0,"драма, мелодрама, комедия","США, Индия",$11 000 000,19.0,I Think I Love My Wife
2529,Герой,7.654,119,2163.0,1992,6.4,17154.0,"драма, мелодрама, комедия",США,$42 000 000,68.0,Hero
25299,Токсичный мститель 2,5.663,103,437.0,1989,5.0,4415.0,"фантастика, комедия, боевик, ужасы, приключения",США,$2 300 000,0.0,"The Toxic Avenger, Part II"
253117,Семейная тайна,6.95,106,415.0,2007,6.9,2443.0,"драма, военный",Франция,€ 12 290 000,80.0,Un secret
25315,Тайна мистера Райза,7.148,93,291.0,2000,5.8,516.0,"фэнтези, драма, семейный",Канада,$3 500 000,50.0,Mr. Rice's Secret
253163,Бофор,6.476,131,338.0,2007,6.8,3796.0,"боевик, драма, военный",Израиль,$2 500 000,86.0,Beaufort
253228,Марго на свадьбе,5.665,92,990.0,2007,6.0,14557.0,"драма, комедия",США,$10 000 000,52.0,Margot at the Wedding
2533,Деловая женщина,7.346,109,4701.0,1988,6.7,39916.0,"драма, мелодрама, комедия",США,$28 600 000,84.0,Working Girl
2534,Замужем за мафией,6.931,104,1842.0,1988,6.1,11946.0,"мелодрама, комедия, криминал",США,$10 000 000,91.0,Married to the Mob
253568,Офсайд,6.904,93,160.0,2006,7.3,5552.0,"драма, комедия, спорт",Иран,$2 500,95.0,Offside
2536,Теленовости,6.596,133,769.0,1987,7.2,20146.0,"драма, мелодрама, комедия",США,$20 000 000,98.0,Broadcast News
25376,Доверься,7.587,107,659.0,1990,7.6,6788.0,"драма, комедия","Великобритания, США",$700 000,82.0,Trust
253761,Братья,7.518,105,35433.0,2009,7.1,83054.0,"триллер, драма",США,$26 000 000,63.0,Brothers
25377,Невероятная правда,7.234,90,654.0,1989,7.5,3391.0,"драма, мелодрама, комедия",США,$75 000,100.0,The Unbelievable Truth
2538,Шестнадцать свечей,7.459,93,7790.0,1984,7.2,69201.0,"мелодрама, комедия",США,$6 500 000,86.0,Sixteen Candles
25387,Кармен Джонс,5.704,105,144.0,1954,7.0,3129.0,"мюзикл, драма, мелодрама",США,$750 000,71.0,Carmen Jones
25398,Три ниндзя наносят ответный удар,5.615,93,474.0,1994,4.2,6339.0,"боевик, комедия, семейный","США, Япония",$20 000 000,15.0,3 Ninjas Kick Back
25402,Годзилла: Миллениум,5.733,99,407.0,1999,6.0,5228.0,"фантастика, боевик, триллер, драма, приключения",Япония,$13 000 000,56.0,Gojira ni-sen mireniamu
25414,Трое в каноэ,6.647,103,7904.0,2004,5.9,36754.0,"комедия, приключения",США,$19 000 000,14.0,Without a Paddle
2542,Крутой Джо,6.243,98,665.0,2001,5.4,8117.0,"драма, комедия",США,$38 000 000,21.0,Joe Somebody
2543,"Тот, которого заказали",7.101,92,540.0,2000,6.4,3476.0,"комедия, криминал","США, Канада",$9 000 000,23.0,Who Is Cletis Tout?
2544,В поисках галактики,7.166,102,7324.0,1999,7.3,118084.0,"фантастика, комедия, приключения",США,$45 000 000,90.0,Galaxy Quest
254400,Жажда скорости,5.226,95,2695.0,2007,3.9,7766.0,боевик,США,$26 000 000,0.0,Redline
254465,Сигнал,5.554,103,1261.0,2007,6.1,17655.0,"ужасы, фантастика, триллер",США,$100 000,57.0,The Signal
25449,Болотная тварь,5.296,91,629.0,1981,5.4,8884.0,"ужасы, фантастика",США,$3 000 000,64.0,Swamp Thing
2545,"И в бедности, и в богатстве",7.2,115,1238.0,1997,5.7,7793.0,комедия,США,$35 000 000,15.0,For Richer or Poorer
25450,Последний дом слева,6.096,84,2241.0,1972,6.0,25069.0,ужасы,США,$90 000,61.0,The Last House on the Left
2546,Из джунглей в джунгли,6.463,105,1127.0,1997,5.0,17522.0,"комедия, приключения, семейный","США, Франция",$32 000 000,20.0,Jungle 2 Jungle
25465,Последняя волна,7.083,106,754.0,1977,7.2,6054.0,"триллер, драма, детектив",Австралия,AUD 810 000,87.0,The Last Wave
2547,Санта Клаус,6.898,93,5691.0,1994,6.4,59298.0,"фэнтези, драма, комедия, семейный",США,$22 000 000,75.0,The Santa Clause
255056,Летний дворец,6.485,140,189.0,2006,7.0,1848.0,"драма, мелодрама","Китай, Франция",$2 500 000,74.0,Yihe yuan
255129,Звездный путь,7.768,127,96560.0,2009,8.0,489729.0,"фантастика, боевик, приключения","США, Германия",$150 000 000,95.0,Star Trek
2553,Миссис Уинтерборн,7.155,105,1312.0,1996,6.2,5421.0,"драма, мелодрама, комедия",США,$25 000 000,7.0,Mrs. Winterbourne
255322,Я никогда не буду твоей,6.607,93,6469.0,2006,6.1,13706.0,"драма, мелодрама, комедия",США,$24 000 000,64.0,I Could Never Be Your Woman
255367,Перемотка,6.647,102,10867.0,2008,6.4,77982.0,"драма, комедия","Великобритания, Франция, США",$20 000 000,66.0,Be Kind Rewind
255368,Мечта Кассандры,7.044,108,12884.0,2007,6.7,42579.0,"триллер, драма, мелодрама, криминал","США, Великобритания, Франция",£13 000 000,46.0,Cassandra's Dream
255379,Очень страшное кино 5,4.27,86,23616.0,2013,3.5,46383.0,комедия,США,$20 000 000,4.0,Scary Movie 5
255380,Невероятный Халк,6.954,112,72768.0,2008,6.9,304662.0,"фантастика, боевик, триллер",США,$150 000 000,67.0,The Incredible Hulk
2554,Телохранитель Тесс,6.904,92,2149.0,1994,6.1,12199.0,"драма, комедия",США,$20 000 000,59.0,Guarding Tess
255576,Дело №39,6.65,109,34120.0,2007,6.2,58648.0,"ужасы, триллер","США, Канада",$27 000 000,22.0,Case 39
255611,Искупление,7.988,120,69117.0,2007,7.8,187842.0,"драма, мелодрама, детектив, военный","Великобритания, Франция, США",£20 000 000,83.0,Atonement
255919,Залечь на дно в Гвинфиде,6.547,86,708.0,2007,6.4,2740.0,"триллер, комедия",Великобритания,$2 500 000,0.0,The Baker
2561,Язык нежности,7.45,132,2528.0,1983,7.4,37939.0,"драма, комедия",США,$8 000 000,88.0,Terms of Endearment
256164,Смертный приговор,7.132,105,9505.0,2007,6.8,57008.0,"боевик, триллер, драма, криминал",США,$20 000 000,20.0,Death Sentence
256219,Мольер,7.447,120,2501.0,2007,7.3,5072.0,"комедия, история",Франция,€16 000 000,70.0,Molière
256261,День Зеро,6.158,92,363.0,2007,6.0,2530.0,драма,США,$2 000 000,24.0,Day Zero
25636,Королева Кристина,7.445,99,552.0,1933,7.9,5372.0,"драма, мелодрама, биография, история",США,$1 114 000,89.0,Queen Christina
256408,Древо жизни,6.594,139,36028.0,2010,6.7,132921.0,"фэнтези, драма",США,$32 000 000,84.0,The Tree of Life
256461,Америка: От свободы до фашизма,8.021,95,192.0,2006,8.0,2273.0,документальный,США,$1 000 000,27.0,America: Freedom to Fascism
25649,Плоть и дьявол,7.189,112,199.0,1926,8.1,3126.0,"драма, мелодрама",США,$373 000,92.0,Flesh and the Devil
256496,Доброе сердце,7.214,99,995.0,2009,6.9,3379.0,драма,"Дания, Исландия, США, Франция, Германия",$3 800 000,31.0,The Good Heart
256497,Ларс и настоящая девушка,7.055,106,13282.0,2007,7.4,108938.0,"драма, комедия","США, Канада",$12 000 000,81.0,Lars and the Real Girl
256498,Смерть на похоронах,7.054,90,20116.0,2007,7.4,85368.0,комедия,"США, Германия, Великобритания, Нидерланды",$9 000 000,61.0,Death at a Funeral
256724,Мои черничные ночи,7.163,95,37627.0,2007,6.7,43183.0,"драма, мелодрама","Гонконг, Китай, Франция",$10 000 000,47.0,My Blueberry Nights
256763,Последний пожиратель грехов,6.294,117,135.0,2007,5.8,1495.0,драма,США,$2 200 000,19.0,The Last Sin Eater
257353,Классный мюзикл: Каникулы (ТВ),7.102,104,13420.0,2007,4.7,35874.0,"мюзикл, драма, мелодрама, комедия, семейный",США,$7 000 000,57.0,High School Musical 2
2574,Нежная Ирма,7.641,137,1056.0,1963,7.4,12307.0,"комедия, мелодрама",США,$5 000 000,86.0,Irma la Douce
257401,Ангелы и Демоны,7.484,133,82376.0,2009,6.7,201446.0,"триллер, детектив","США, Италия",$150 000 000,37.0,Angels & Demons
257413,У холмов есть глаза 2,5.595,89,13444.0,2007,5.1,45943.0,"ужасы, триллер",США,$15 000 000,11.0,The Hills Have Eyes II
257456,Вне закона,6.528,101,1518.0,2007,5.8,10914.0,"боевик, триллер, драма, криминал",Великобритания,£2 500 000,21.0,Outlaw
257465,Братья Соломон,4.014,93,387.0,2007,5.3,9082.0,комедия,США,$10 000 000,15.0,The Brothers Solomon
257492,Джек Брукс,5.127,85,271.0,2007,6.0,4990.0,"ужасы, боевик, комедия",Канада,CAD 2 500 000,60.0,Jack Brooks: Monster Slayer
257513,Красный Барон,7.016,106,2376.0,2008,6.3,8882.0,"боевик, драма, мелодрама, приключения, военный, биография","Германия, Великобритания",€18 000 000,20.0,Der rote Baron
257534,Тетрадь смерти,7.031,126,9250.0,2006,8.0,21111.0,"фэнтези, драма, криминал, детектив, приключения",Япония,$20 000 000,78.0,Desu nôto
257649,Тетрадь смерти 2,7.046,141,6090.0,2006,7.4,10638.0,"фэнтези, триллер, драма, криминал, детектив, приключения","Япония, США",$20 000 000,80.0,Desu nôto: The last name
2577,Детский час,8.187,108,2371.0,1961,7.8,10032.0,драма,США,$3 600 000,86.0,The Children's Hour
257879,Божественное рождение,7.083,101,310.0,2006,6.7,7648.0,"драма, семейный",США,$35 000 000,38.0,The Nativity Story
257892,Порок на экспорт,7.029,100,19183.0,2007,7.7,178629.0,"триллер, криминал","США, Великобритания, Канада",£25 000 000,89.0,Eastern Promises
257898,Стрелок,7.674,124,51903.0,2007,7.2,242629.0,"боевик, триллер, драма, криминал, детектив",США,$61 000 000,48.0,Shooter
257900,Персиполис,7.802,95,5377.0,2007,8.0,65613.0,"мультфильм, драма, военный, биография","Франция, США",$7 300 000,96.0,Persepolis
257901,Вожделение,7.484,157,3933.0,2007,7.6,28989.0,"триллер, драма, мелодрама, военный","США, Китай, Тайвань",$15 000 000,72.0,"Se, jie"
25792,Доктор Дулиттл,6.188,152,382.0,1967,6.2,6002.0,"мюзикл, фэнтези, мелодрама, комедия, приключения, семейный",США,$18 000 000,32.0,Doctor Dolittle
2580,Одиннадцать друзей Оушена,8.013,127,7033.0,1960,6.6,14710.0,"комедия, криминал, музыка",США,$2 800 000,48.0,Ocean's Eleven
258268,Мгновения жизни,7.277,90,11163.0,2007,6.4,11717.0,"триллер, драма, детектив",США,$13 000 000,24.0,The Life Before Her Eyes
258275,Список контактов,6.843,108,21648.0,2008,6.0,30770.0,"триллер, драма, криминал, детектив",США,$25 000 000,14.0,Deception
258328,История игрушек: Большой побег,7.811,90,94537.0,2010,8.4,522542.0,"мультфильм, фэнтези, комедия, приключения, семейный",США,$200 000 000,99.0,Toy Story 3
258475,Квант милосердия,6.731,106,62646.0,2008,6.7,304481.0,"боевик, приключения","Великобритания, США",$200 000 000,65.0,Quantum of Solace
258536,Мать слёз,5.089,90,1208.0,2007,5.1,6844.0,ужасы,"Италия, США",$3 500 000,50.0,La terza madre
258545,Отчим,6.286,101,5493.0,2009,5.5,21904.0,"триллер, криминал, детектив",США,$20 000 000,11.0,The Stepfather
258687,Интерстеллар,8.609,169,282092.0,2014,8.6,828508.0,"фантастика, драма, приключения","США, Великобритания",$165 000 000,72.0,Interstellar
258689,Просто вместе,7.536,97,14678.0,2007,6.8,9233.0,"драма, мелодрама",Франция,€ 12 200 000,100.0,"Ensemble, c'est tout"
258708,Поворот не туда 2: Тупик (видео),5.598,96,12204.0,2007,5.5,26736.0,"ужасы, триллер",США,$4 000 000,78.0,Wrong Turn 2: Dead End
258758,Американское преступление (ТВ),7.65,97,7212.0,2007,7.4,23345.0,"драма, криминал, биография",США,$2 000 000,23.0,An American Crime
258759,Пастырь,5.971,87,50060.0,2011,5.7,94972.0,"ужасы, фантастика, фэнтези, боевик, триллер",США,$60 000 000,16.0,Priest
258772,Другой мир: Восстание ликанов,6.867,92,36810.0,2008,6.6,116579.0,"фантастика, фэнтези, боевик, триллер, приключения","США, Новая Зеландия",$35 000 000,29.0,Underworld: Rise of the Lycans
258775,Полуночный экспресс,6.211,94,19453.0,2008,6.1,46285.0,"ужасы, триллер",США,$15 000 000,71.0,The Midnight Meat Train
258779,WAZ: Камера пыток,5.565,104,2480.0,2007,5.7,6918.0,"ужасы, триллер, драма, криминал",Великобритания,£5 000 000,71.0,w Delta z
258781,Кто твой Кэдди?,4.289,93,245.0,2007,2.0,13709.0,"комедия, спорт",США,$14 000 000,6.0,Who's Your Caddy?
2588,Вокруг Света за 80 дней,7.2,175,1350.0,1956,6.8,17442.0,"приключения, комедия, мелодрама, семейный","США, Великобритания",$6 000 000,74.0,Around the World in Eighty Days
258818,Кровавая охота,4.083,80,154.0,2007,4.8,587.0,"триллер, драма",США,$10 000,90.0,Trigger Man
